101;ABBIATI Christian;P;7.00;6.50;MIL;0;0;
103;AMELIA Marco;P;6.50;4.50;PAL;2;0;
104;ANTONIOLI Francesco;P;6.00;4.00;BOL;2;0;
108;BELARDI Emanuele;P;6.50;5.50;UDI;1;0;
109;BENUSSI Francesco;P;6.00;4.00;LEC;2;0;
110;BIZZARRI Benjamin;P;6.50;6.50;CAT;0;0;
111;BUFFON Gianluigi;P;7.00;7.00;JUV;0;0;
115;CASTELLAZZI Luca;P;6.50;6.50;SAM;0;0;
118;CONSIGLI Andrea;P;6.00;5.00;ATA;1;0;
120;CURCI Gianluca;P;6.50;5.50;SIE;1;0;
123;DONI Alexander Marangao;P;6.00;6.00;ROM;0;0;
128;FREY Sebastian;P;6.00;5.00;FIO;1;0;
134;JULIO CESAR Soares De Espinola;P;8.50;7.50;INT;1;0;
139;MARCHETTI Federico;P;6.00;5.00;CAG;1;0;
142;MUSLERA Fernando;P;6.00;6.00;LAZ;0;0;
143;NAVARRO Nicolas;P;5.00;4.00;NAP;1;0;
149;PUGGIONI Christian;P;5.00;3.00;REG;2;0;
151;RUBINHO Fernando Moedim;P;6.00;6.00;GEN;0;0;
153;SERENI Matteo;P;6.00;6.00;TOR;0;0;
155;SORRENTINO Stefano;P;6.00;3.50;CHI;2;0;
201;ACCARDI Pietro;D;6.50;6.50;SAM;0;0;
202;AGOSTINI Alessandro;D;0.00;0.00;CAG;0;0;
208;ANTONINI Luca;D;0.00;0.00;MIL;0;0;
212;BALZARETTI Federico;D;7.00;7.00;PAL;0;0;
213;BASTA Dusan;D;6.00;6.00;LEC;0;0;
215;BELLINI Gianpaolo;D;6.00;6.00;ATA;0;0;
219;BOCCHETTI Salvatore;D;6.50;6.50;GEN;0;0;
220;BONERA Daniele;D;6.00;6.00;MIL;0;0;
221;BOVO Cesare;D;5.00;4.50;PAL;0;0;
222;BRANDAO Goncalo Jardim;D;5.00;4.50;SIE;0;0;
223;BRITOS Miguel Angel;D;6.00;9.00;BOL;1;0;
227;CANINI Michele;D;6.00;6.00;CAG;0;0;
228;CANNAVARO Paolo;D;5.50;5.00;NAP;0;0;
231;CAPUANO Ciro;D;7.00;10.00;CAT;1;0;
233;CASSANI Mattia;D;6.50;6.50;PAL;0;0;
237;CHIELLINI Giorgio;D;6.50;6.50;JUV;0;0;
239;CICINHO Joao De Cezare;D;6.00;6.00;ROM;0;0;
240;CIRILLO Bruno;D;5.00;4.50;REG;0;0;
244;CONTINI Matteo;D;5.00;4.50;NAP;0;0;
245;CORDOBA Ivan Ramiro;D;6.00;6.00;INT;0;0;
247;COSTA Andrea;D;6.50;6.50;REG;0;0;
249;CRIBARI Sanchez Emilson;D;6.00;6.00;LAZ;0;0;
250;CRISCITO Domenico;D;6.50;6.50;GEN;0;0;
251;DA COSTA Manuel;D;6.00;6.00;SAM;0;0;
255;DEL GROSSO Cristiano;D;6.00;6.00;SIE;0;0;
257;DELLAFIORE Hernan Paolo;D;6.00;9.00;TOR;1;0;
260;DIAMOUTENE Souleymane;D;6.00;6.00;ROM;0;0;
262;DOMIZZI Maurizio;D;4.50;3.50;UDI;0;0;
264;FAVALLI Giuseppe;D;6.00;6.00;MIL;0;0;
265;FELIPE Da Silva Dalbelo Dias;D;6.00;6.00;UDI;0;0;
270;FREY Nicolas;D;6.00;6.00;CHI;0;0;
271;GAMBERINI Alessandro;D;6.00;6.00;FIO;0;0;
272;GARICS Gyorgy;D;6.00;6.00;ATA;0;0;
276;GIULIATTO Alberto;D;5.50;5.50;LEC;0;0;
278;GRYGERA Zdenek;D;5.50;5.00;JUV;0;0;
279;JANKULOVSKI Marek;D;6.00;6.00;MIL;0;0;
280;JUAN Silveira dos Santos;D;6.00;6.00;ROM;0;0;
282;KJAER Simon;D;6.00;6.00;PAL;0;0;
284;KROLDRUP Per;D;5.50;5.50;FIO;0;0;
285;LANNA Salvatore;D;5.00;5.00;BOL;0;0;
286;LANZARO Maurizio;D;5.00;5.00;REG;0;0;
287;LEGROTTAGLIE Nicola;D;6.50;6.50;JUV;0;0;
288;LOPEZ Diego Luis;D;6.00;6.00;CAG;0;0;
290;LUCCHINI Stefano;D;6.00;5.50;SAM;0;0;
293;MAICON Douglas;D;6.00;6.00;INT;0;0;
295;MALDINI Paolo;D;6.00;6.00;MIL;0;0;
297;MANDELLI Davide;D;0.00;0.00;CHI;0;0;
298;MANFREDINI Thomas;D;6.50;6.00;ATA;0;0;
299;MANTOVANI Andrea;D;6.00;5.50;CHI;0;0;
302;MAXWELL Andrade;D;5.00;5.00;INT;0;0;
306;MEXES Philippe;D;7.00;7.00;ROM;0;0;
309;MOLINARO Cristian;D;6.00;5.50;JUV;0;0;
310;MORAS Vangelis;D;5.00;4.50;BOL;0;0;
312;MOTTA Marco;D;6.00;6.00;ROM;0;0;
313;NATALI Cesare;D;6.50;6.00;TOR;0;0;
319;PASQUAL Manuel;D;6.50;7.50;FIO;0;1;
320;PASQUALE Giovanni;D;5.00;5.00;UDI;0;0;
321;PELLEGRINO Maximiliano;D;6.00;5.50;ATA;0;0;
322;PIERI Mirko;D;6.00;6.00;SAM;0;0;
323;PISANO Francesco;D;6.00;6.00;CAG;0;0;
324;PISANO Marco;D;6.00;6.00;TOR;0;0;
325;POLENGHI Tiziano;D;5.50;5.50;LEC;0;0;
327;PORTANOVA Daniele;D;5.50;5.50;SIE;0;0;
328;POTENZA Alessandro;D;6.00;9.00;CAT;1;0;
330;RAGGI Andrea;D;5.00;5.00;SAM;0;0;
332;RIISE John Arne;D;6.00;6.00;ROM;0;0;
335;RIVAS Nelson Enrique;D;6.50;6.00;INT;0;0;
343;RUBIN Matteo;D;6.50;6.50;TOR;0;0;
346;SANTACROCE Fabiano;D;5.00;5.00;NAP;0;0;
347;SANTOS Gleison Pintos;D;0.00;0.00;REG;0;0;
353;SILVESTRE Matias;D;6.00;6.00;CAT;0;0;
357;SIVIGLIA Sebastiano;D;6.00;5.50;LAZ;0;0;
359;STANKEVICIUS Marius;D;6.50;6.50;SAM;0;0;
360;STENDARDO Guglielmo;D;5.50;5.50;LEC;0;0;
361;STOVINI Lorenzo;D;6.50;6.50;CAT;0;0;
367;VALDEZ Carlos Adrian;D;6.00;6.00;REG;0;0;
369;VARGAS Juan;D;5.00;5.00;FIO;0;0;
371;ZAMBROTTA Gianluca;D;6.00;6.00;MIL;0;0;
372;ZAPATA Cristian Eduardo;D;6.00;6.00;UDI;0;0;
373;ZAURI Luciano;D;6.00;6.00;FIO;0;0;
375;ZENONI Cristian;D;6.50;6.00;BOL;0;0;
376;ZUNIGA Juan Camilo;D;5.00;5.00;SIE;0;0;
377;PAPASTATHOPOULOS Sokratis;D;6.50;6.50;GEN;0;0;
380;FERRARI Matteo;D;6.00;6.00;GEN;0;0;
382;SANTON Davide;D;6.00;6.00;INT;0;0;
385;SENDEROS Philippe;D;5.50;5.50;MIL;0;0;
386;MORERO Santiago;D;6.50;9.50;CHI;1;0;
389;YEPES Mario Alberto;D;6.00;7.00;CHI;0;1;
390;MATHEU Carlos;D;5.50;5.50;CAG;0;0;
392;KRAJCIK Matej;D;6.00;5.50;REG;0;0;
501;ABATE Ignazio;C;6.50;6.50;TOR;0;0;
503;AMBROSINI Massimo;C;0.00;0.00;MIL;0;0;
508;ARIATTI Luca;C;5.50;5.50;LEC;0;0;
509;BAIOCCO Davide;C;6.00;6.00;CAT;0;0;
513;BARRETO Edgar;C;5.50;5.50;REG;0;0;
515;BENTIVOGLIO Simone;C;6.50;6.50;CHI;0;0;
516;BIAGIANTI Marco;C;6.00;6.00;CAT;0;0;
517;BIONDINI Davide;C;6.00;6.00;CAG;0;0;
518;BLASI Manuele;C;5.00;5.00;NAP;0;0;
521;BOMBARDINI Davide;C;5.50;5.50;BOL;0;0;
524;BRESCIANO Mark;C;6.50;6.50;PAL;0;0;
526;BRIGHI Matteo;C;6.00;6.00;ROM;0;0;
527;BROCCHI Christian;C;6.50;6.00;LAZ;0;0;
529;CAMBIASSO Esteban Matias;C;7.00;10.00;INT;1;0;
530;CAMORANESI Mauro German;C;5.00;4.50;JUV;0;0;
532;CARMONA Carlos Emilio;C;6.50;6.50;REG;0;0;
535;CASERTA Fabio;C;5.50;5.50;LEC;0;0;
537;CIGARINI Luca;C;5.00;5.00;ATA;0;0;
538;CODREA Paul Costantin;C;5.50;5.00;SIE;0;0;
540;COLUCCI Giuseppe;C;5.50;5.00;CHI;0;0;
542;CONTI Daniele;C;6.50;6.50;CAG;0;0;
544;CORINI Eugenio;C;5.50;5.50;TOR;0;0;
545;COSSU Andrea;C;7.00;7.00;CAG;0;0;
547;COZZA Francesco;C;5.00;5.00;REG;0;0;
548;DABO Ousmane;C;0.00;0.00;LAZ;0;0;
551;D'AGOSTINO Gaetano;C;6.50;6.00;UDI;0;0;
554;DE ASCENTIS Diego;C;6.00;6.00;ATA;0;0;
559;DEFENDI Marino;C;0.00;0.00;ATA;0;0;
561;DESSENA Daniele;C;0.00;0.00;SAM;0;0;
562;DI GENNARO Davide;C;6.00;6.00;REG;0;0;
567;DONI Cristiano;C;5.50;5.50;ATA;0;0;
574;FABIANO Medina da Silva;C;6.00;6.00;LEC;0;0;
575;FELIPE MELO de Carvalho;C;6.00;6.00;FIO;0;0;
577;FERREIRA PINTO Adriano;C;5.00;5.00;ATA;0;0;
579;FINI Michele;C;6.00;5.50;CAG;0;0;
581;FLAMINI Mathieu;C;6.00;6.00;MIL;0;0;
582;FOGGIA Pasquale;C;7.00;10.00;LAZ;1;0;
583;FRANCESCHINI Daniele;C;5.50;5.50;SAM;0;0;
584;GALLOPPA Daniele;C;6.00;5.50;SIE;0;0;
585;GARGANO Walter;C;4.00;4.00;NAP;0;0;
586;GASBARRONI Andrea;C;5.50;5.50;TOR;0;0;
588;GIACOMAZZI Guillermo;C;5.00;5.00;LEC;0;0;
596;HAMSIK Marek;C;6.00;6.00;NAP;0;0;
597;INLER Gokan;C;5.00;5.00;UDI;0;0;
598;ISLA Mauricio;C;5.00;4.50;UDI;0;0;
599;ITALIANO Vincenzo;C;5.50;4.50;CHI;0;0;
600;JANKOVIC Bosko;C;7.00;10.00;GEN;1;0;
601;JAROLIM Lukas;C;6.00;5.50;SIE;0;0;
604;JOVETIC Stevan;C;5.00;5.00;FIO;0;0;
607;KHARJA Houssine;C;5.50;5.50;SIE;0;0;
608;KOLAROV Aleksandar;C;7.00;10.00;LAZ;1;0;
610;KUZMANOVIC Zdravko;C;5.00;4.50;FIO;0;0;
612;LEDESMA Cristian;C;6.50;6.00;LAZ;0;0;
613;LEDESMA Pablo Martin;C;7.00;7.00;CAT;0;0;
614;LICHTSTEINER Stephan;C;6.00;7.00;LAZ;0;1;
615;LIVERANI Fabio;C;6.50;6.50;PAL;0;0;
617;MAGGIO Christian;C;4.50;4.50;NAP;0;0;
623;MARCHIONNI Marco;C;6.00;6.00;JUV;0;0;
625;MARCOLINI Michele;C;6.50;6.50;CHI;0;0;
627;MATUZALEM Francelino;C;6.50;6.50;LAZ;0;0;
